doyfrac,doy,timefrac,site,chl_rfu,chl,cond,nLF cond,odo_sat,odo_satlocal,odo,salinity,spcond,pc_rfu,pc,tds,wiper,ph,ph_mv,temp,battery,cablepower
136.02,136,0.02,Green Valley 2019 - Site 150,7.14,41.76,183.2,220.5,158.8,158.8,15.43,0.1,217.6,0.15,2.7,141,1.206,8.87,-167.1,16.722,2.87,1.5
136.03,136,0.03,Green Valley 2019 - Site 151,4.47,31.08,182.2,219.9,159.3,159.3,15.52,0.1,216.9,-0.05,2.5,141,1.203,8.89,-168,16.61,2.87,1.5
136.04,136,0.04,Green Valley 2019 - Site 152,4.31,30.45,182.4,220.3,157.2,157.2,15.32,0.1,217.4,-0.02,2.53,141,1.2,8.86,-166.6,16.567,2.87,1.5
136.05,136,0.05,Green Valley 2019 - Site 153,5.04,33.36,182.5,220.5,156.3,156.3,15.24,0.1,217.5,-0.02,2.54,141,1.197,8.87,-167.1,16.556,2.87,1.5
136.06,136,0.06,Green Valley 2019 - Site 154,5.38,34.73,182.8,220.8,154.7,154.7,15.08,0.1,217.8,0.11,2.66,142,1.202,8.86,-166.5,16.566,2.87,1.5
136.07,136,0.07,Green Valley 2019 - Site 155,5.84,36.55,182.9,221.1,152.3,152.3,14.85,0.1,218.1,0,2.56,142,1.207,8.84,-165.3,16.539,2.87,1.5
136.08,136,0.08,Green Valley 2019 - Site 156,5.92,36.89,182.9,221.6,148.9,148.9,14.55,0.1,218.6,0.03,2.59,142,1.201,8.81,-163.1,16.46,2.87,1.5
136.09,136,0.09,Green Valley 2019 - Site 157,5.99,37.16,182.8,221.9,146.4,146.4,14.32,0.1,218.9,-0.03,2.53,142,1.199,8.77,-161,16.37,2.87,1.5
136.1,136,0.1,Green Valley 2019 - Site 158,4.59,31.54,182.6,222.4,142.6,142.6,14,0.1,219.3,-0.01,2.55,143,1.198,8.73,-158.7,16.241,2.87,1.5
136.11,136,0.11,Green Valley 2019 - Site 159,5.95,37,182.5,222.9,139.6,139.6,13.74,0.1,219.8,0.15,2.7,143,1.196,8.68,-155.6,16.115,2.87,1.5
136.13,136,0.13,Green Valley 2019 - Site 160,5.16,33.82,182.2,222.9,138.7,138.7,13.68,0.1,219.8,0.09,2.65,143,1.194,8.66,-154.3,16.029,2.87,1.5
136.14,136,0.14,Green Valley 2019 - Site 161,4.95,32.97,182,223,138.5,138.5,13.67,0.1,219.8,0.1,2.66,143,1.204,8.67,-154.7,15.98,2.87,1.5
136.15,136,0.15,Green Valley 2019 - Site 162,5,33.21,181.9,223.1,137.8,137.8,13.61,0.1,220,0.01,2.56,143,1.21,8.65,-153.6,15.931,2.87,1.5
136.16,136,0.16,Green Valley 2019 - Site 163,5.4,34.8,181.7,223.3,136.2,136.2,13.47,0.1,220.1,0.03,2.59,143,1.204,8.64,-153,15.864,2.87,1.5
136.17,136,0.17,Green Valley 2019 - Site 164,4.59,31.53,181.7,223.6,133.9,133.9,13.26,0.1,220.4,-0.04,2.52,143,1.205,8.62,-151.6,15.818,2.87,1.5
136.18,136,0.18,Green Valley 2019 - Site 165,4.34,30.56,181.7,223.8,132.3,132.3,13.11,0.1,220.6,-0.05,2.5,143,1.196,8.6,-150.8,15.777,2.87,1.5
136.19,136,0.19,Green Valley 2019 - Site 166,4.73,32.1,181.6,223.9,130.8,130.8,12.98,0.11,220.7,0.04,2.59,143,1.199,8.57,-149.1,15.718,2.87,1.5
136.2,136,0.2,Green Valley 2019 - Site 167,4.45,31,181.4,224.3,128.1,128.1,12.74,0.11,221.1,-0.06,2.5,144,1.212,8.53,-146.4,15.596,2.87,1.5
136.21,136,0.21,Green Valley 2019 - Site 168,4.71,32.04,181.2,224.8,124.9,124.9,12.46,0.11,221.5,-0.12,2.43,144,1.202,8.47,-143.1,15.477,2.86,1.5
136.22,136,0.22,Green Valley 2019 - Site 169,5.26,34.22,180.9,225.5,119.9,119.9,12.02,0.11,222.2,-0.06,2.49,144,1.204,8.38,-137.5,15.254,2.86,1.5
136.23,136,0.23,Green Valley 2019 - Site 170,5.12,33.67,180.3,226.2,115.1,115.1,11.6,0.11,222.9,-0.11,2.44,145,1.201,8.3,-132.9,15.007,2.86,1.5
136.24,136,0.24,Green Valley 2019 - Site 171,4.74,32.14,179.6,226.8,111.2,111.2,11.27,0.11,223.3,-0.21,2.34,145,1.193,8.23,-128.6,14.75,2.86,1.4
136.25,136,0.25,Green Valley 2019 - Site 172,4.56,31.42,179,227.2,108.4,108.4,11.03,0.11,223.7,-0.22,2.34,145,1.198,8.17,-125.2,14.547,2.86,1.4
136.26,136,0.26,Green Valley 2019 - Site 173,3.83,28.53,178.9,227.5,106.8,106.8,10.89,0.11,223.9,-0.3,2.26,146,1.202,8.17,-124.6,14.459,2.86,1.4
136.27,136,0.27,Green Valley 2019 - Site 174,3.7,28,178.6,227.8,104.3,104.3,10.66,0.11,224.2,-0.35,2.21,146,1.193,8.12,-122.1,14.337,2.86,1.4
136.28,136,0.28,Green Valley 2019 - Site 175,3.63,27.73,178.6,228.2,102.4,102.4,10.48,0.11,224.7,-0.44,2.11,146,1.199,8.09,-120.4,14.272,2.86,1.4
136.29,136,0.29,Green Valley 2019 - Site 176,3.8,28.39,178.8,228.1,103.5,103.5,10.59,0.11,224.5,-0.38,2.18,146,1.211,8.16,-124.2,14.335,2.86,1.4
136.3,136,0.3,Green Valley 2019 - Site 177,4.44,30.93,178.9,227.8,105.3,105.3,10.74,0.11,224.3,-0.36,2.2,146,1.211,8.2,-127,14.416,2.86,1.4
136.31,136,0.31,Green Valley 2019 - Site 178,4.11,29.65,179,227.6,106.5,106.5,10.86,0.11,224.1,-0.31,2.24,146,1.198,8.24,-128.9,14.472,2.86,1.4
136.32,136,0.32,Green Valley 2019 - Site 179,4.52,31.25,179.1,227.6,106.9,106.9,10.89,0.11,224.1,-0.31,2.24,146,1.2,8.24,-129.1,14.471,2.86,1.4
136.33,136,0.33,Green Valley 2019 - Site 180,3.95,29.01,179,227.7,106.4,106.4,10.85,0.11,224.2,-0.34,2.22,146,1.21,8.23,-128.4,14.447,2.86,1.4
136.34,136,0.34,Green Valley 2019 - Site 181,4.27,30.29,179.2,227.8,106.7,106.7,10.88,0.11,224.3,-0.31,2.25,146,1.21,8.24,-129.3,14.468,2.86,1.4
136.35,136,0.35,Green Valley 2019 - Site 182,3.8,28.39,179.5,227.7,108,108,10.99,0.11,224.2,-0.3,2.26,146,1.209,8.28,-131.6,14.557,2.86,1.4
136.36,136,0.36,Green Valley 2019 - Site 183,3.71,28.04,179.5,227.4,109.2,109.2,11.1,0.11,224,-0.34,2.22,146,1.208,8.3,-132.6,14.619,2.86,1.4
136.38,136,0.38,Green Valley 2019 - Site 184,4.16,29.84,180.2,227.1,112.7,112.7,11.41,0.11,223.7,-0.41,2.15,145,1.207,8.36,-136.5,14.818,2.86,1.4
136.39,136,0.39,Green Valley 2019 - Site 185,5.06,33.44,179.9,227,113.4,113.4,11.48,0.11,223.5,-0.25,2.31,145,1.206,8.35,-135.5,14.778,2.86,1.4
136.4,136,0.4,Green Valley 2019 - Site 186,3.72,28.06,180.6,226.9,116.1,116.1,11.71,0.11,223.5,-0.22,2.34,145,1.207,8.4,-138.8,14.959,2.86,1.4
136.41,136,0.41,Green Valley 2019 - Site 187,4.16,29.84,182.4,225.4,126.9,126.9,12.62,0.11,222.1,0.2,2.76,144,1.207,8.58,-149.7,15.63,2.86,1.5
136.42,136,0.42,Green Valley 2019 - Site 188,5.6,35.58,182.4,224.3,132.2,132.2,13.09,0.11,221.2,0.18,2.73,144,1.206,8.64,-152.8,15.815,2.86,1.5
136.43,136,0.43,Green Valley 2019 - Site 189,5.04,33.37,182.5,223.6,135.6,135.6,13.38,0.1,220.5,0.22,2.77,143,1.206,8.69,-156.1,15.964,2.86,1.5
136.44,136,0.44,Green Valley 2019 - Site 190,4.81,32.41,184,223.1,141.5,141.5,13.84,0.1,220.1,0.22,2.78,143,1.208,8.76,-160.1,16.414,2.86,1.5
136.45,136,0.45,Green Valley 2019 - Site 191,4.36,30.62,184,223.3,140.2,140.2,13.72,0.1,220.2,0.1,2.66,143,1.206,8.72,-158,16.392,2.86,1.5
136.46,136,0.46,Green Valley 2019 - Site 192,4.01,29.23,184.6,222.7,143.8,143.8,14,0.1,219.8,0.09,2.65,143,1.204,8.76,-160.4,16.621,2.86,1.5
136.47,136,0.47,Green Valley 2019 - Site 193,3.51,27.24,185.1,222.4,146.9,146.9,14.25,0.1,219.5,0.2,2.76,143,1.202,8.78,-161.6,16.799,2.86,1.5
136.48,136,0.48,Green Valley 2019 - Site 194,4.91,32.84,185.1,222.1,148.8,148.8,14.42,0.1,219.2,0.32,2.88,142,1.201,8.8,-162.9,16.849,2.86,1.5
136.49,136,0.49,Green Valley 2019 - Site 195,5.05,33.39,185.3,221.7,151.5,151.5,14.65,0.1,218.8,0.38,2.93,142,1.199,8.82,-164,16.969,2.86,1.5
136.5,136,0.5,Green Valley 2019 - Site 196,5.12,33.68,185.4,221.6,152.1,152.1,14.69,0.1,218.7,0.39,2.95,142,1.198,8.81,-163.9,17.011,2.86,1.5
136.51,136,0.51,Green Valley 2019 - Site 197,7.03,41.31,185.8,221.2,155,155,14.92,0.1,218.4,0.52,3.07,142,1.198,8.85,-166.2,17.17,2.85,1.5
136.52,136,0.52,Green Valley 2019 - Site 198,5.99,37.14,186.3,220.8,158,158,15.15,0.1,218.1,0.46,3.02,142,1.198,8.9,-169,17.373,2.85,1.5
136.53,136,0.53,Green Valley 2019 - Site 199,5.44,34.94,186.9,220.7,159.7,159.7,15.26,0.1,218,0.37,2.92,142,1.198,8.92,-170.3,17.522,2.86,1.5
136.54,136,0.54,Green Valley 2019 - Site 200,5.68,35.92,187.1,220.6,160.7,160.7,15.33,0.1,217.9,0.4,2.96,142,1.198,8.93,-171,17.604,2.85,1.5
136.55,136,0.55,Green Valley 2019 - Site 201,4.65,31.81,188,220.4,162.6,162.6,15.44,0.1,217.8,0.19,2.74,142,1.195,8.94,-171.4,17.839,2.85,1.5
136.56,136,0.56,Green Valley 2019 - Site 202,5.56,35.45,188.4,220.3,165.3,165.3,15.66,0.1,217.7,0.25,2.81,141,1.193,8.96,-172.6,17.949,2.85,1.5
136.57,136,0.57,Green Valley 2019 - Site 203,5.37,34.68,188.9,220,167.3,167.3,15.79,0.1,217.5,0.28,2.83,141,1.193,9,-175.2,18.103,2.85,1.5
136.58,136,0.58,Green Valley 2019 - Site 204,7.1,41.59,189,219.6,169.8,169.8,16,0.1,217.1,0.27,2.82,141,1.212,9.03,-177.2,18.214,2.85,1.5
136.59,136,0.59,Green Valley 2019 - Site 205,4.41,30.83,189.6,219.5,171.6,171.6,16.11,0.1,217.1,0.32,2.88,141,1.208,9.04,-177.5,18.378,2.85,1.5
136.6,136,0.6,Green Valley 2019 - Site 206,5.19,33.95,190.1,219.2,173.6,173.6,16.24,0.1,216.8,0.42,2.97,141,1.203,9.04,-178,18.535,2.85,1.5
136.61,136,0.61,Green Valley 2019 - Site 207,5.84,36.54,190.4,219.1,176.1,176.1,16.44,0.1,216.7,0.48,3.04,141,1.206,9.06,-179,18.647,2.85,1.5
136.63,136,0.63,Green Valley 2019 - Site 208,5.7,36,190.9,218.9,177.8,177.8,16.55,0.1,216.6,0.37,2.93,141,1.199,9.08,-180.3,18.805,2.85,1.5
136.64,136,0.64,Green Valley 2019 - Site 209,5.2,33.98,191.5,218.7,179.5,179.5,16.66,0.1,216.5,0.39,2.95,141,1.193,9.08,-180.1,18.947,2.85,1.6
136.65,136,0.65,Green Valley 2019 - Site 210,6.72,40.06,191.4,218.6,180.9,180.9,16.79,0.1,216.4,0.43,2.99,141,1.212,9.07,-179.8,18.946,2.85,1.6
136.66,136,0.66,Green Valley 2019 - Site 211,7.73,44.09,191.5,218.5,182.1,182.1,16.89,0.1,216.3,0.62,3.18,141,1.209,9.09,-180.8,18.992,2.85,1.6
136.67,136,0.67,Green Valley 2019 - Site 212,7.12,41.68,191.4,218.4,183.2,183.2,16.99,0.1,216.2,0.71,3.26,141,1.197,9.08,-180.5,19.002,2.85,1.6
136.68,136,0.68,Green Valley 2019 - Site 213,7.53,43.3,191.5,218.3,183.3,183.3,16.98,0.1,216.1,0.62,3.18,140,1.197,9.07,-180,19.037,2.85,1.6
136.69,136,0.69,Green Valley 2019 - Site 214,7.21,42.01,191.2,218.4,181.4,181.4,16.84,0.1,216.2,0.67,3.23,141,1.208,9.05,-178.5,18.939,2.85,1.6
136.7,136,0.7,Green Valley 2019 - Site 215,7.69,43.96,190.3,218.8,176.9,176.9,16.51,0.1,216.5,0.89,3.44,141,1.206,9,-175.3,18.667,2.85,1.6
136.71,136,0.71,Green Valley 2019 - Site 216,6.26,38.23,190,219.1,174,174,16.28,0.1,216.7,0.55,3.11,141,1.206,8.96,-173,18.542,2.85,1.5
136.72,136,0.72,Green Valley 2019 - Site 217,5.61,35.64,189.6,219.3,172.8,172.8,16.21,0.1,216.8,0.6,3.15,141,1.203,8.94,-172,18.42,2.85,1.5
136.73,136,0.73,Green Valley 2019 - Site 218,6.07,37.46,189.5,219.3,171.7,171.7,16.12,0.1,216.9,0.49,3.04,141,1.203,8.95,-172.4,18.386,2.84,1.5
136.74,136,0.74,Green Valley 2019 - Site 219,5.28,34.3,189.1,219.4,170.6,170.6,16.04,0.1,216.9,0.36,2.92,141,1.202,8.93,-171.4,18.292,2.85,1.5
136.75,136,0.75,Green Valley 2019 - Site 220,6.88,40.69,189.1,219.1,172.3,172.3,16.2,0.1,216.7,0.39,2.94,141,1.201,8.96,-172.8,18.322,2.85,1.5
136.76,136,0.76,Green Valley 2019 - Site 221,4.7,31.98,188.8,219.2,171.5,171.5,16.15,0.1,216.8,0.44,2.99,141,1.199,8.95,-172.3,18.241,2.85,1.5
136.77,136,0.77,Green Valley 2019 - Site 222,5.75,36.2,188.1,219.7,166.8,166.8,15.78,0.1,217.1,0.32,2.88,141,1.197,8.88,-168.1,17.99,2.85,1.5
136.78,136,0.78,Green Valley 2019 - Site 223,6.61,39.64,187.6,220,164.4,164.4,15.61,0.1,217.4,0.28,2.84,141,1.195,8.85,-166.5,17.831,2.84,1.5
136.79,136,0.79,Green Valley 2019 - Site 224,4.98,33.11,187.4,220.3,162,162,15.43,0.1,217.7,0.16,2.71,141,1.195,8.87,-167.6,17.709,2.84,1.5
136.8,136,0.8,Green Valley 2019 - Site 225,5.87,36.67,187.2,220.1,163.7,163.7,15.58,0.1,217.4,0.25,2.8,141,1.2,8.89,-168.3,17.711,2.84,1.5
136.81,136,0.81,Green Valley 2019 - Site 226,6.31,38.42,187.1,219.5,168.6,168.6,16.01,0.1,216.9,0.14,2.69,141,1.207,8.95,-171.9,17.822,2.84,1.5
136.82,136,0.82,Green Valley 2019 - Site 227,5.13,33.72,187.4,219.7,166.7,166.7,15.83,0.1,217.1,0.24,2.8,141,1.2,8.95,-172,17.829,2.84,1.5
136.83,136,0.83,Green Valley 2019 - Site 228,6.56,39.42,188.3,219,173.3,173.3,16.34,0.1,216.5,0.27,2.83,141,1.203,9.03,-176.9,18.168,2.84,1.5
136.84,136,0.84,Green Valley 2019 - Site 229,7.41,42.84,187.7,218.7,170.9,170.9,16.12,0.1,216.2,0.24,2.8,141,1.202,9.01,-175.6,18.115,2.84,1.5
136.85,136,0.85,Green Valley 2019 - Site 230,6.94,40.96,187,220.4,159.2,159.2,15.19,0.1,217.7,0.22,2.78,142,1.193,8.86,-166.8,17.605,2.84,1.5
136.86,136,0.86,Green Valley 2019 - Site 231,7.38,42.72,186.3,220.7,155.7,155.7,14.92,0.1,218,0.28,2.83,142,1.196,8.81,-163.7,17.39,2.84,1.5
136.88,136,0.88,Green Valley 2019 - Site 232,4.74,32.16,186.7,219.6,161.2,161.2,15.34,0.1,216.9,0.25,2.81,141,1.211,8.86,-166.8,17.702,2.84,1.5
136.89,136,0.89,Green Valley 2019 - Site 233,6.11,37.62,186.7,220.2,162.3,162.3,15.49,0.1,217.5,0.41,2.97,141,1.206,8.88,-168.2,17.592,2.84,1.5
136.9,136,0.9,Green Valley 2019 - Site 234,6.75,40.19,186.5,220.8,154,154,14.74,0.1,218.1,-0.02,2.53,142,1.201,8.82,-164.1,17.427,2.84,1.5
136.91,136,0.91,Green Valley 2019 - Site 235,6.83,40.53,187.8,220.3,160,160,15.2,0.1,217.7,0.25,2.8,141,1.193,8.91,-170.1,17.806,2.84,1.5
136.92,136,0.92,Green Valley 2019 - Site 236,6.78,40.3,189.3,219,168.9,168.9,15.84,0.1,216.6,0.27,2.83,141,1.199,9.02,-176.5,18.405,2.84,1.5
136.93,136,0.93,Green Valley 2019 - Site 237,6.15,37.79,188.9,218.8,170.9,170.9,16.05,0.1,216.4,0.25,2.8,141,1.201,9,-175.3,18.356,2.84,1.5
136.94,136,0.94,Green Valley 2019 - Site 238,6.66,39.83,189.9,218.8,170.5,170.5,15.93,0.1,216.4,0.3,2.86,141,1.201,9.03,-177.1,18.596,2.84,1.5
136.95,136,0.95,Green Valley 2019 - Site 239,7.12,41.66,190.6,218.7,171.4,171.4,15.96,0.1,216.3,0.14,2.69,141,1.209,9.05,-178.7,18.782,2.84,1.5
136.96,136,0.96,Green Valley 2019 - Site 240,5.56,35.43,190.9,218.6,169.6,169.6,15.77,0.1,216.3,0,2.55,141,1.207,9.03,-177.4,18.844,2.84,1.5
136.97,136,0.97,Green Valley 2019 - Site 241,7.29,42.36,190.6,218.8,167.8,167.8,15.63,0.1,216.4,-0.01,2.54,141,1.205,9.01,-175.9,18.745,2.84,1.5
136.98,136,0.98,Green Valley 2019 - Site 242,5.6,35.58,189.3,219.4,161.4,161.4,15.17,0.1,217,0,2.55,141,1.203,8.89,-168.7,18.318,2.85,1.5
136.99,136,0.99,Green Valley 2019 - Site 243,5.72,36.06,189.3,218.6,158.6,158.6,14.86,0.1,216.2,0.07,2.63,141,1.201,8.95,-172.3,18.488,2.85,1.5
137,137,0,Green Valley 2019 - Site 244,7.1,41.58,189.3,218.6,158.1,158.1,14.81,0.1,216.2,0.25,2.8,141,1.198,8.96,-173.2,18.495,2.84,1.5
137.01,137,0.01,Green Valley 2019 - Site 245,5.33,34.51,190.5,217.7,161.4,161.4,14.98,0.1,215.4,0.1,2.66,140,1.195,9.04,-177.8,18.946,2.84,1.5
137.02,137,0.02,Green Valley 2019 - Site 246,9.33,50.51,191.1,217.2,164.1,164.1,15.16,0.1,215,0.3,2.86,140,1.204,9.11,-182.3,19.173,2.85,1.6
137.03,137,0.03,Green Valley 2019 - Site 247,5.97,37.09,192.2,216.8,166.5,166.5,15.29,0.1,214.8,0.11,2.67,140,1.209,9.15,-184.6,19.491,2.85,1.6
137.04,137,0.04,Green Valley 2019 - Site 248,7.47,43.09,192.2,216.7,166.8,166.8,15.3,0.1,214.7,0.03,2.59,140,1.193,9.14,-184.5,19.526,2.84,1.6
137.05,137,0.05,Green Valley 2019 - Site 249,5.62,35.69,192.2,216.6,167,167,15.31,0.1,214.6,0.14,2.7,139,1.194,9.16,-185.2,19.542,2.84,1.6
137.06,137,0.06,Green Valley 2019 - Site 250,4.86,32.64,191.9,216.4,165.2,165.2,15.16,0.1,214.4,0.13,2.69,139,1.199,9.14,-184.4,19.502,2.84,1.6
137.07,137,0.07,Green Valley 2019 - Site 251,7.98,45.1,190.8,217.1,161.3,161.3,14.91,0.1,214.9,0.45,3,140,1.202,9.09,-181.3,19.139,2.84,1.6
137.08,137,0.08,Green Valley 2019 - Site 252,9.99,53.14,191.5,216.5,163.1,163.1,15,0.1,214.4,-0.02,2.54,139,1.205,9.11,-182.6,19.405,2.85,1.6
137.09,137,0.09,Green Valley 2019 - Site 253,7.54,43.34,191.4,216.5,162.5,162.5,14.95,0.1,214.4,0.18,2.74,139,1.212,9.12,-183.2,19.393,2.84,1.6
137.1,137,0.1,Green Valley 2019 - Site 254,5.57,35.46,191.4,216.5,161.6,161.6,14.86,0.1,214.4,-0.1,2.46,139,1.21,9.13,-183.3,19.389,2.84,1.6
137.11,137,0.11,Green Valley 2019 - Site 255,5.53,35.32,191.5,216.6,161.6,161.6,14.86,0.1,214.5,0.03,2.59,139,1.208,9.12,-183.3,19.392,2.84,1.6
137.13,137,0.13,Green Valley 2019 - Site 256,5.32,34.48,191.4,216.7,161.2,161.2,14.85,0.1,214.6,-0.2,2.36,139,1.206,9.12,-182.8,19.344,2.84,1.6
137.14,137,0.14,Green Valley 2019 - Site 257,5.73,36.11,191.4,216.6,160.3,160.3,14.76,0.1,214.5,0.23,2.78,139,1.203,9.12,-182.8,19.345,2.84,1.6
137.15,137,0.15,Green Valley 2019 - Site 258,6.6,39.61,191.4,217.1,159.7,159.7,14.73,0.1,215,-0.03,2.52,140,1.202,9.1,-181.5,19.258,2.84,1.6
137.16,137,0.16,Green Valley 2019 - Site 259,7.05,41.38,190.7,217.5,157.3,157.3,14.58,0.1,215.3,0.05,2.61,140,1.201,8.98,-174.6,19.015,2.84,1.6
137.17,137,0.17,Green Valley 2019 - Site 260,6.05,37.38,190.6,217.6,156.2,156.2,14.49,0.1,215.4,-0.02,2.54,140,1.199,8.98,-174.4,18.978,2.84,1.6
137.18,137,0.18,Green Valley 2019 - Site 261,7.6,43.6,190.4,217.8,154.5,154.5,14.36,0.1,215.5,0.04,2.6,140,1.198,8.97,-173.9,18.897,2.84,1.6
137.19,137,0.19,Green Valley 2019 - Site 262,5.88,36.72,189.6,217.2,151.1,151.1,14.05,0.1,214.9,0.15,2.7,140,1.198,8.91,-170.2,18.848,2.84,1.5
137.2,137,0.2,Green Valley 2019 - Site 263,9.62,51.67,188.9,216.6,149.5,149.5,13.91,0.1,214.3,0.21,2.76,139,1.207,8.95,-172.3,18.802,2.84,1.5
137.21,137,0.21,Green Valley 2019 - Site 264,7.89,44.76,188.9,216.5,147.9,147.9,13.76,0.1,214.2,0.32,2.87,139,1.202,8.99,-175,18.811,2.84,1.5
137.22,137,0.22,Green Valley 2019 - Site 265,5.7,35.98,188.7,216.2,147.6,147.6,13.73,0.1,213.9,0.07,2.63,139,1.201,8.99,-175.2,18.839,2.84,1.5
137.23,137,0.23,Green Valley 2019 - Site 266,5.1,33.57,188.9,216.3,147.6,147.6,13.73,0.1,214,0.3,2.86,139,1.199,8.98,-174.6,18.855,2.84,1.5
137.24,137,0.24,Green Valley 2019 - Site 267,5.26,34.21,188.9,216.4,147.5,147.5,13.72,0.1,214.1,0.15,2.71,139,1.197,8.98,-174.4,18.84,2.84,1.5
137.25,137,0.25,Green Valley 2019 - Site 268,5.04,33.33,188.5,215.7,145.8,145.8,13.56,0.1,213.5,0.19,2.75,139,1.195,9,-175.5,18.862,2.84,1.5
137.26,137,0.26,Green Valley 2019 - Site 269,6.13,37.69,188.4,215.7,145.5,145.5,13.52,0.1,213.5,0.39,2.94,139,1.205,9.01,-176,18.858,2.84,1.5
137.27,137,0.27,Green Valley 2019 - Site 270,7.68,43.9,188,215.4,144,144,13.4,0.1,213.2,0.19,2.75,139,1.208,9,-175.7,18.816,2.84,1.5
137.28,137,0.28,Green Valley 2019 - Site 271,9.24,50.15,188.2,215.8,144.1,144.1,13.41,0.1,213.5,0.47,3.03,139,1.203,8.99,-174.8,18.797,2.84,1.5
137.29,137,0.29,Green Valley 2019 - Site 272,5.71,36.01,188,215.7,143.4,143.4,13.35,0.1,213.4,0.26,2.81,139,1.205,8.98,-174.6,18.778,2.84,1.5
137.3,137,0.3,Green Valley 2019 - Site 273,6.86,40.65,188.2,215.9,143.2,143.2,13.33,0.1,213.6,0.31,2.87,139,1.197,8.99,-175,18.769,2.84,1.5
137.31,137,0.31,Green Valley 2019 - Site 274,6.26,38.23,188,215.8,142.2,142.2,13.25,0.1,213.5,0.5,3.05,139,1.202,8.98,-174.7,18.759,2.84,1.5
137.32,137,0.32,Green Valley 2019 - Site 275,5.67,35.88,188.1,215.9,142,142,13.23,0.1,213.6,0.23,2.79,139,1.212,8.98,-174.4,18.748,2.84,1.5
137.33,137,0.33,Green Valley 2019 - Site 276,4.18,29.89,188.1,215.9,141.8,141.8,13.21,0.1,213.6,0.15,2.7,139,1.198,8.94,-172.2,18.738,2.84,1.5
137.34,137,0.34,Green Valley 2019 - Site 277,5.57,35.48,188,216,141.7,141.7,13.21,0.1,213.7,0.16,2.71,139,1.199,8.96,-173.2,18.705,2.83,1.5
137.35,137,0.35,Green Valley 2019 - Site 278,7.59,43.54,188,216,141.3,141.3,13.18,0.1,213.7,0.24,2.8,139,1.205,8.95,-172.8,18.7,2.84,1.5
137.36,137,0.36,Green Valley 2019 - Site 279,5.18,33.9,188,216,142.5,142.5,13.29,0.1,213.7,0.47,3.02,139,1.202,8.97,-173.5,18.701,2.83,1.5
137.38,137,0.38,Green Valley 2019 - Site 280,6.32,38.46,188,216,143.8,143.8,13.41,0.1,213.7,0.31,2.87,139,1.2,8.97,-174,18.713,2.84,1.5
137.39,137,0.39,Green Valley 2019 - Site 281,6.4,38.79,188.1,216.5,144.8,144.8,13.53,0.1,214.2,0.41,2.97,139,1.197,8.94,-172.2,18.622,2.83,1.5
137.4,137,0.4,Green Valley 2019 - Site 282,5.91,36.84,188.2,216.7,146.4,146.4,13.68,0.1,214.4,0.55,3.1,139,1.195,8.97,-173.6,18.616,2.83,1.5
137.41,137,0.41,Green Valley 2019 - Site 283,8.01,45.25,188.8,217.5,149.5,149.5,13.97,0.1,215.1,0.76,3.31,140,1.205,8.94,-171.8,18.584,2.83,1.5
137.42,137,0.42,Green Valley 2019 - Site 284,7.59,43.54,188.5,217.9,149.1,149.1,13.98,0.1,215.5,0.54,3.1,140,1.21,8.9,-169.6,18.44,2.83,1.5
137.43,137,0.43,Green Valley 2019 - Site 285,5.86,36.62,188.3,218.2,148.2,148.2,13.93,0.1,215.7,0.38,2.93,140,1.199,8.9,-169.1,18.349,2.83,1.5
137.44,137,0.44,Green Valley 2019 - Site 286,6.83,40.49,188.2,218.1,149.1,149.1,14.02,0.1,215.7,0.33,2.89,140,1.202,8.92,-170.3,18.336,2.83,1.5
137.45,137,0.45,Green Valley 2019 - Site 287,6.47,39.06,188.2,217.5,151.1,151.1,14.17,0.1,215.1,0.42,2.97,140,1.193,8.96,-173,18.45,2.83,1.5
137.46,137,0.46,Green Valley 2019 - Site 288,6.81,40.41,188.2,216.5,153.7,153.7,14.35,0.1,214.2,0.54,3.09,139,1.212,9.01,-175.9,18.649,2.83,1.5
137.47,137,0.47,Green Valley 2019 - Site 289,4.9,32.79,188.2,216.6,153.3,153.3,14.32,0.1,214.3,0.62,3.17,139,1.208,8.99,-175.2,18.626,2.83,1.5
137.48,137,0.48,Green Valley 2019 - Site 290,7.71,44.04,188.2,216.4,154.7,154.7,14.44,0.1,214.1,0.47,3.03,139,1.203,9.01,-176.2,18.673,2.83,1.5
137.49,137,0.49,Green Valley 2019 - Site 291,8.35,46.57,188.2,216.4,155.4,155.4,14.51,0.1,214.1,0.5,3.06,139,1.198,9.01,-176.3,18.664,2.83,1.5
137.5,137,0.5,Green Valley 2019 - Site 292,7.06,41.44,188.2,216.3,157.7,157.7,14.71,0.1,214,0.54,3.09,139,1.193,9.02,-176.8,18.697,2.83,1.5
137.51,137,0.51,Green Valley 2019 - Site 293,6.33,38.5,188.5,216.2,158.8,158.8,14.79,0.1,213.9,0.55,3.11,139,1.2,9.03,-177.3,18.772,2.83,1.5
137.52,137,0.52,Green Valley 2019 - Site 294,6.99,41.17,188.4,216.2,159,159,14.82,0.1,213.9,0.45,3,139,1.205,9.04,-178,18.755,2.83,1.5
137.53,137,0.53,Green Valley 2019 - Site 295,5.87,36.69,188.5,216.1,160.4,160.4,14.93,0.1,213.8,0.64,3.19,139,1.2,9.05,-178.5,18.803,2.83,1.5
